match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,349.0,1,3,11,0,0,1,1,15,0,2,1,2,6,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.535,0.923,1,125.0,C,NCTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,376.0,1,3,12,0,0,1,1,15,15,2,1,1,7,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.159,12.016,2,129.0,C,CTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,408.0,1,3,13,0,0,1,1,30,15,2,2,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.582,48.006,9,99.0,W,CTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,463.0,1,3,14,0,0,1,1,30,30,2,2,1,8,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.699,3.56,0,,C,CTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,503.0,1,3,15,0,0,1,1,40,30,2,2,1,9,6,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3.91,3.929,0,,BW,CTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,617.0,1,4,16,0,0,2,1,0,0,1,2,1,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.705,5.218,1,105.0,BW,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,641.0,1,4,17,0,0,2,1,15,0,1,1,1,11,6,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.975,24.251,5,122.0,C,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,666.0,1,4,18,0,0,2,1,30,0,1,2,2,11,7,0,0,0,0,0,1,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39.95,38.227,10,103.0,B,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,711.0,1,4,19,0,0,2,1,30,15,1,1,1,12,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.64,15.351,5,124.0,C,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,737.0,1,4,20,0,0,2,1,40,15,1,1,1,13,7,1,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.204,17.398,3,116.0,W,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,770.0,1,5,21,0,0,3,1,0,0,2,1,2,13,8,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.627,18.711,7,119.0,W,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,803.0,1,5,22,0,0,3,1,0,15,2,1,1,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.661,22.013,6,117.0,C,NCTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,838.0,1,5,23,0,0,3,1,15,15,2,1,1,15,8,0,0,0,0,1,0,B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22.315,19.428,4,116.0,BW,NCTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,878.0,1,5,24,0,0,3,1,30,15,2,2,2,15,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.776,6.585,1,95.0,W,CTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,925.0,1,5,25,0,0,3,1,30,30,2,1,2,15,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.031,1.213,1,114.0,W,CTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,965.0,1,5,26,0,0,3,1,30,40,2,1,1,16,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.12,14.745,4,124.0,W,CTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1001.0,1,5,27,0,0,3,1,40,40,2,2,1,17,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.759,6.035,2,109.0,C,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1042.0,1,5,28,0,0,3,1,AD,40,2,2,2,17,11,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13.419,9.673,3,96.0,BW,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1084.0,1,5,29,0,0,3,1,40,40,2,1,2,17,12,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.846,6.78,3,116.0,W,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1118.0,1,5,30,0,0,3,1,40,AD,2,1,2,17,13,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.828,9.342,1,123.0,W,CTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1226.0,1,6,31,0,0,3,2,0,0,1,2,1,18,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.214,10.995,1,103.0,W,CTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1252.0,1,6,32,0,0,3,2,15,0,1,2,1,19,13,0,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.502,20.316,3,89.0,B,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1285.0,1,6,33,0,0,3,2,30,0,1,1,1,20,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.269,1,110.0,W,CTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1301.0,1,6,34,0,0,3,2,40,0,1,1,2,20,14,0,0,0,0,0,1,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.728,15.141,4,120.0,BW,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1338.0,1,6,35,0,0,3,2,40,15,1,1,1,21,14,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.975,5.604,1,126.0,C,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1374.0,1,7,36,0,0,4,2,0,0,2,1,1,22,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.282,17.399,2,123.0,C,NCTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1404.0,1,7,37,0,0,4,2,15,0,2,2,2,22,15,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.408,14.757,5,95.0,BW,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1449.0,1,7,38,0,0,4,2,15,15,2,1,1,23,15,0,0,0,0,1,0,F,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.938,10.507,2,115.0,W,CTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1482.0,1,7,39,0,0,4,2,30,15,2,1,2,23,16,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8.083,12.722,3,120.0,C,NCTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1516.0,1,7,40,0,0,4,2,30,30,2,1,2,23,17,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,43.791,23.248,7,116.0,C,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1555.0,1,7,41,0,0,4,2,30,40,2,1,2,23,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.002,12.122,1,120.0,W,CTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1663.0,1,8,42,0,0,4,3,0,0,1,1,1,24,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.752,7.835,1,114.0,W,CTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1681.0,1,8,43,0,0,4,3,15,0,1,1,2,24,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.75,14.86,4,113.0,C,CTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1705.0,1,8,44,0,0,4,3,15,15,1,1,1,25,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.361,4.347,1,118.0,BW,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1740.0,1,8,45,0,0,4,3,30,15,1,2,2,25,20,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.662,27.65,8,101.0,B,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1791.0,1,8,46,0,0,4,3,30,30,1,1,1,26,20,0,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.68,12.907,3,114.0,W,CTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1815.0,1,8,47,0,0,4,3,40,30,1,1,2,26,21,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.609,9.799,4,123.0,C,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1845.0,1,8,48,0,0,4,3,40,40,1,1,1,27,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.685,5.294,1,127.0,C,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1863.0,1,8,49,0,0,4,3,AD,40,1,1,1,28,21,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.736,4.291,1,127.0,W,CTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1896.0,1,9,50,0,0,5,3,0,0,2,1,1,29,21,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,13.903,15.035,2,125.0,C,NCTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1925.0,1,9,51,0,0,5,3,15,0,2,1,2,29,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.505,5.316,1,121.0,C,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1972.0,1,9,52,0,0,5,3,15,15,2,1,2,29,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5.237,8.37,1,117.0,W,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2002.0,1,9,53,0,0,5,3,15,30,2,1,2,29,24,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.468,1.575,1,119.0,C,CTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2023.0,1,9,54,0,0,5,3,15,40,2,2,1,30,24,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.073,2.146,0,,BC,NCTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2065.0,1,9,55,0,0,5,3,30,40,2,1,1,31,24,0,0,0,0,1,0,B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22.36,20.872,4,116.0,W,CTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2104.0,1,9,56,0,0,5,3,40,40,2,1,2,31,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.996,5.534,1,124.0,C,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2131.0,1,9,57,0,0,5,3,40,AD,2,2,1,32,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.338,8.972,2,98.0,W,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2172.0,1,9,58,0,0,5,3,40,40,2,2,2,32,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26.371,24.522,5,108.0,BC,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2218.0,1,9,59,0,0,5,3,40,AD,2,1,2,32,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.155,9.21,1,124.0,W,CTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2327.0,1,10,60,0,0,5,4,0,0,1,1,1,33,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.907,2.756,1,121.0,C,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2344.0,1,10,61,0,0,5,4,15,0,1,2,1,34,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.591,11.749,3,91.0,BW,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2374.0,1,10,62,0,0,5,4,30,0,1,2,2,34,28,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,44.553,36.912,10,104.0,B,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2417.0,1,10,63,0,0,5,4,30,15,1,1,1,35,28,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823,1.211,1,124.0,W,NCTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2435.0,1,10,64,0,0,5,4,40,15,1,1,1,36,28,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05,5.852,1,128.0,C,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2638.0,2,1,65,1,0,0,0,0,0,2,1,2,36,29,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45,7.81,3,121.0,BC,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2657.0,2,1,66,1,0,0,0,0,15,2,1,2,36,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18.505,16.196,3,120.0,W,CTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2679.0,2,1,67,1,0,0,0,0,30,2,2,1,37,30,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6.824,8.131,2,111.0,W,CTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2716.0,2,1,68,1,0,0,0,15,30,2,2,2,37,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.745,7.441,1,93.0,W,CTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2744.0,2,1,69,1,0,0,0,15,40,2,1,2,37,32,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543,1.155,1,125.0,C,NCTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2794.0,2,2,70,1,0,0,1,0,0,1,1,1,38,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87,3.681,1,117.0,W,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2811.0,2,2,71,1,0,0,1,15,0,1,1,1,39,32,0,0,0,0,1,0,F,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28.767,29.396,7,123.0,BW,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2839.0,2,2,72,1,0,0,1,30,0,1,1,1,40,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.445,18.46,5,109.0,BW,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2864.0,2,2,73,1,0,0,1,40,0,1,2,1,41,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.865,4.927,1,110.0,C,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2901.0,2,3,74,1,0,1,1,0,0,2,1,2,41,33,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.222,8.695,3,119.0,C,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2923.0,2,3,75,1,0,1,1,0,15,2,2,2,41,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.471,10.865,3,115.0,BC,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2959.0,2,3,76,1,0,1,1,0,30,2,1,2,41,35,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5.59,10.601,3,113.0,W,CTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,2988.0,2,3,77,1,0,1,1,0,40,2,1,2,41,36,2,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6.967,9.54,3,120.0,W,CTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3088.0,2,4,78,1,0,1,2,0,0,1,1,2,41,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.776,21.465,4,108.0,W,CTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3111.0,2,4,79,1,0,1,2,0,15,1,2,2,41,38,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.444,1.645,0,,B,CTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3136.0,2,4,80,1,0,1,2,0,30,1,1,2,41,39,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,31.039,27.93,8,120.0,BW,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3180.0,2,4,81,1,0,1,2,0,40,1,1,1,42,39,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.914,0.883,1,122.0,W,CTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3214.0,2,4,82,1,0,1,2,15,40,1,1,1,43,39,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5.687,11.305,3,120.0,W,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3234.0,2,4,83,1,0,1,2,30,40,1,1,2,43,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,69.887,56.625,8,126.0,BC,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3287.0,2,5,84,1,0,1,3,0,0,2,2,1,44,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.519,8.452,2,113.0,BC,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3325.0,2,5,85,1,0,1,3,15,0,2,1,2,44,41,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.469,8.45,3,122.0,C,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3354.0,2,5,86,1,0,1,3,15,15,2,1,1,45,41,0,0,0,0,1,0,B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.547,13.855,4,121.0,W,CTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3388.0,2,5,87,1,0,1,3,30,15,2,1,2,45,42,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,30.543,26.344,5,125.0,BC,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3426.0,2,5,88,1,0,1,3,30,30,2,1,2,45,43,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9.292,9.551,3,115.0,W,CTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3479.0,2,5,89,1,0,1,3,30,40,2,2,1,46,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.734,7.851,2,97.0,W,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3516.0,2,5,90,1,0,1,3,40,40,2,2,2,46,44,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.844,24.598,7,110.0,BC,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3563.0,2,5,91,1,0,1,3,40,AD,2,2,2,46,45,2,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18.646,16.561,5,114.0,BC,NCTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3692.0,2,6,92,1,0,1,4,0,0,1,1,1,47,45,0,0,0,0,1,0,B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.838,23.493,5,112.0,W,CTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3716.0,2,6,93,1,0,1,4,15,0,1,1,2,47,46,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.786,31.046,8,123.0,C,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3746.0,2,6,94,1,0,1,4,15,15,1,1,1,48,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.524,4.429,1,112.0,W,CTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3764.0,2,6,95,1,0,1,4,30,15,1,1,1,49,46,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754,1.087,1,115.0,C,CTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3784.0,2,6,96,1,0,1,4,40,15,1,1,2,49,47,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.414,7.596,2,119.0,BW,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3808.0,2,6,97,1,0,1,4,40,30,1,1,2,49,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.776,6.048,2,124.0,C,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3826.0,2,6,98,1,0,1,4,40,40,1,1,2,49,49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12.155,22.656,4,122.0,W,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3848.0,2,6,99,1,0,1,4,40,AD,1,1,2,49,50,2,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,1,0,1,0,0,18.396,19.519,6,124.0,BC,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3906.0,2,7,100,1,0,1,5,0,0,2,2,2,49,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.335,21.474,5,111.0,BC,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3945.0,2,7,101,1,0,1,5,0,15,2,1,2,49,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.609,0.864,1,123.0,C,CTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3986.0,2,7,102,1,0,1,5,0,30,2,1,2,49,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.765,3.767,1,119.0,W,CTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4006.0,2,7,103,1,0,1,5,0,40,2,1,1,50,53,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9.641,9.684,2,123.0,BW,NCTL,ND
