match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,791.0,1,2,22,0,0,0,1,40,AD,1,2,2,9,13,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,5.322,5.61,0,,BC,NCTL,ND
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,838.0,1,3,23,0,0,0,2,0,0,2,2,1,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.958,6.695,0,,BC,CTL,D
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,866.0,1,3,24,0,0,0,2,15,0,2,2,1,11,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.572,4.223,0,,BC,NCTL,ND
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,895.0,1,3,25,0,0,0,2,30,0,2,1,2,11,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.483,0.928,0,,C,NCTL,
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,915.0,1,3,26,0,0,0,2,30,15,2,1,1,12,14,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,42.481,21.204,0,,C,NCTL,ND
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,943.0,1,3,27,0,0,0,2,40,15,2,2,1,13,14,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,26.75,24.038,0,,B,NCTL,ND
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,1065.0,1,4,28,0,0,1,2,0,0,1,1,1,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.249,8.716,0,,W,CTL,D
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,1094.0,1,4,29,0,0,1,2,15,0,1,1,1,15,14,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7.765,8.895,0,,C,NCTL,ND
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,1155.0,1,4,30,0,0,1,2,30,0,1,2,1,16,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.815,11.823,0,,BC,NCTL,D
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,1183.0,1,4,31,0,0,1,2,40,0,1,2,2,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.343,7.849,0,,BW,NCTL,ND
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,1238.0,1,4,32,0,0,1,2,40,15,1,2,2,16,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17.175,17.345,0,,B,NCTL,ND
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,1280.0,1,4,33,0,0,1,2,40,30,1,1,2,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.761,4.336,0,,BW,NCTL,ND
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,1310.0,1,4,34,0,0,1,2,40,40,1,1,1,17,17,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.226,1.542,0,,W,CTL,
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,1336.0,1,4,35,0,0,1,2,AD,40,1,1,1,18,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.729,11.201,0,,BC,NCTL,D
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,1367.0,1,5,36,0,0,2,2,0,0,2,2,1,19,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.126,21.031,0,,BC,NCTL,D
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,1403.0,1,5,37,0,0,2,2,15,0,2,2,1,20,17,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,24.281,15.849,0,,BW,NCTL,D
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,1440.0,1,5,38,0,0,2,2,30,0,2,1,1,21,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.077,11.155,0,,W,CTL,ND
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,1459.0,1,5,39,0,0,2,2,40,0,2,2,2,21,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.975,0.991,0,,W,CTL,
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,1488.0,1,5,40,0,0,2,2,40,15,2,2,1,22,18,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,23.316,14.42,0,,BW,CTL,ND
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,1605.0,1,6,41,0,0,3,2,0,0,1,1,2,22,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27.604,26.542,0,,BW,NCTL,ND
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,1644.0,1,6,42,0,0,3,2,0,15,1,1,1,23,19,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0.916,0,,C,CTL,
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,1676.0,1,6,43,0,0,3,2,15,15,1,2,1,24,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.581,27.048,0,,B,NCTL,D
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,1721.0,1,6,44,0,0,3,2,30,15,1,1,1,25,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.723,12.847,0,,BW,NCTL,ND
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,1751.0,1,6,45,0,0,3,2,40,15,1,1,1,26,19,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.283,1.768,0,,W,NCTL,
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,1780.0,1,7,46,0,0,4,2,0,0,2,2,1,27,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33.511,10.585,0,,BW,NCTL,ND
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,1812.0,1,7,47,0,0,4,2,15,0,2,1,2,27,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51,4.122,0,,C,NCTL,ND
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,1829.0,1,7,48,0,0,4,2,15,15,2,1,2,27,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18.622,22.599,0,,W,CTL,ND
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,1855.0,1,7,49,0,0,4,2,15,30,2,1,1,28,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.75,3.755,0,,C,NCTL,D
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,1875.0,1,7,50,0,0,4,2,30,30,2,2,1,29,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29.332,14.692,0,,B,NCTL,D
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,1915.0,1,7,51,0,0,4,2,40,30,2,1,1,30,21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,8.884,6.28,0,,C,NCTL,ND
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2052.0,1,8,52,0,0,5,2,0,0,1,1,1,31,21,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.46,10.307,0,,C,NCTL,
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2066.0,1,8,53,0,0,5,2,15,0,1,2,2,31,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.421,13.67,0,,W,CTL,ND
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2107.0,1,8,54,0,0,5,2,15,15,1,1,1,32,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.06,7.416,0,,W,CTL,D
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2126.0,1,8,55,0,0,5,2,30,15,1,2,1,33,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.719,11.38,0,,C,NCTL,ND
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2159.0,1,8,56,0,0,5,2,40,15,1,1,1,34,22,1,1,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.334,9.513,0,,C,NCTL,D
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2280.0,2,1,57,1,0,0,0,0,0,2,1,2,34,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.313,10.968,0,,BW,NCTL,ND
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2302.0,2,1,58,1,0,0,0,0,15,2,1,2,34,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.404,18.179,0,,BW,NCTL,ND
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2345.0,2,1,59,1,0,0,0,0,30,2,2,2,34,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.171,11.866,0,,B,NCTL,D
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2378.0,2,1,60,1,0,0,0,0,40,2,1,2,34,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.878,13.693,0,,W,CTL,ND
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2450.0,2,2,61,1,0,0,1,0,0,1,1,1,35,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.437,6.487,0,,BW,NCTL,ND
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2468.0,2,2,62,1,0,0,1,15,0,1,1,2,35,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.422,14.765,0,,W,CTL,ND
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2499.0,2,2,63,1,0,0,1,15,15,1,1,1,36,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.184,1.312,0,,W,CTL,
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2520.0,2,2,64,1,0,0,1,30,15,1,2,2,36,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35.385,37.797,0,,W,CTL,D
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2574.0,2,2,65,1,0,0,1,30,30,1,1,2,36,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.9,23.821,0,,C,CTL,ND
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2615.0,2,2,66,1,0,0,1,30,40,1,2,1,37,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,46.207,39.139,0,,B,CTL,ND
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2674.0,2,2,67,1,0,0,1,40,40,1,1,1,38,29,0,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,50.382,95.845,0,,W,NCTL,ND
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2723.0,2,2,68,1,0,0,1,AD,40,1,1,2,38,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21.947,34.615,0,,C,CTL,ND
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2762.0,2,2,69,1,0,0,1,40,40,1,1,2,38,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21.03,27.598,0,,C,NCTL,ND
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2797.0,2,2,70,1,0,0,1,40,AD,1,2,1,39,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,63.714,53.899,0,,B,NCTL,D
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2863.0,2,2,71,1,0,0,1,40,40,1,1,2,39,32,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.361,87.367,0,,W,CTL,D
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2945.0,2,2,72,1,0,0,1,40,AD,1,2,1,40,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,15.75,16.824,0,,BC,NCTL,ND
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2993.0,2,2,73,1,0,0,1,40,40,1,1,2,40,33,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.441,39.551,0,,W,CTL,ND
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3048.0,2,2,74,1,0,0,1,40,AD,1,1,1,41,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.844,0.736,0,,C,CTL,
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3077.0,2,2,75,1,0,0,1,40,40,1,1,2,41,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17.823,17.245,0,,C,CTL,D
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3111.0,2,2,76,1,0,0,1,40,AD,1,1,2,41,35,2,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,1,0,1,0,0,18.84,18.666,0,,BC,CTL,D
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3165.0,2,3,77,1,0,0,2,0,0,2,2,1,42,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29.138,23.363,0,,B,NCTL,ND
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3212.0,2,3,78,1,0,0,2,15,0,2,1,1,43,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.191,17.795,0,,BW,NCTL,ND
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3240.0,2,3,79,1,0,0,2,30,0,2,2,1,44,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37.982,38.952,0,,BC,NCTL,D
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3299.0,2,3,80,1,0,0,2,40,0,2,1,1,45,35,1,0,0,0,1,0,B,0,0,0,0,0,0,0,0,1,0,1,0,0,0,43.667,37.738,0,,BC,CTL,D
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3419.0,2,4,81,1,0,1,2,0,0,1,2,1,46,35,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,30.048,37.819,0,,BW,NCTL,ND
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3473.0,2,4,82,1,0,1,2,15,0,1,1,1,47,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.939,21.197,0,,BW,NCTL,D
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3503.0,2,4,83,1,0,1,2,30,0,1,1,1,48,35,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.113,10.832,0,,W,CTL,D
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3529.0,2,4,84,1,0,1,2,40,0,1,1,1,49,35,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.011,0.822,0,,W,CTL,
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3556.0,2,5,85,1,0,2,2,0,0,2,2,1,50,35,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.512,36.577,0,,BC,CTL,D
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3604.0,2,5,86,1,0,2,2,15,0,2,2,2,50,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.014,18.783,0,,BC,NCTL,ND
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3651.0,2,5,87,1,0,2,2,15,15,2,1,2,50,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.537,5.273,0,,W,CTL,ND
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3673.0,2,5,88,1,0,2,2,15,30,2,1,2,50,38,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7.499,20.273,0,,C,NCTL,ND
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3703.0,2,5,89,1,0,2,2,15,40,2,2,1,51,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.852,4.296,0,,BC,NCTL,ND
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3740.0,2,5,90,1,0,2,2,30,40,2,2,1,52,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22.198,22.901,0,,B,NCTL,ND
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3788.0,2,5,91,1,0,2,2,40,40,2,1,1,53,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.469,3.607,0,,BW,NCTL,ND
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3808.0,2,5,92,1,0,2,2,AD,40,2,2,1,54,38,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,10.169,8.983,0,,BC,NCTL,D
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3923.0,2,6,93,1,0,3,2,0,0,1,1,2,54,39,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.473,15.055,0,,BW,NCTL,ND
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3954.0,2,6,94,1,0,3,2,0,15,1,1,1,55,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.452,24.229,0,,W,CTL,ND
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3988.0,2,6,95,1,0,3,2,15,15,1,1,2,55,40,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.943,13.7,0,,C,NCTL,ND
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,4015.0,2,6,96,1,0,3,2,15,30,1,1,2,55,41,0,0,0,0,0,1,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.402,12.845,0,,B,NCTL,ND
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,4048.0,2,6,97,1,0,3,2,15,40,1,2,2,55,42,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,17.143,14.471,0,,BC,CTL,ND
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,4102.0,2,7,98,1,0,3,3,0,0,2,2,2,55,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34.969,33.536,0,,B,NCTL,ND
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,4159.0,2,7,99,1,0,3,3,0,15,2,2,2,55,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.028,4.081,0,,BC,NCTL,D
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,4208.0,2,7,100,1,0,3,3,0,30,2,2,2,55,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.646,14.322,0,,C,NCTL,ND
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,4246.0,2,7,101,1,0,3,3,0,40,2,1,2,55,46,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.818,0.889,0,,W,CTL,
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,4362.0,2,8,102,1,0,3,4,0,0,1,1,1,56,46,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1.209,1.412,0,,C,NCTL,
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,4410.0,2,8,103,1,0,3,4,15,0,1,2,2,56,47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.282,8.318,0,,BW,NCTL,ND
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,4472.0,2,8,104,1,0,3,4,15,15,1,1,2,56,48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.745,8.921,0,,BW,NCTL,ND
