match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,364.0,1,2,11,0,0,0,1,40,15,1,1,2,5,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.432,6.075,2,129.0,C,NCTL,ND
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,394.0,1,2,12,0,0,0,1,40,30,1,1,2,5,7,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.306,15.275,6,121.0,C,NCTL,D
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,427.0,1,2,13,0,0,0,1,40,40,1,2,1,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.349,9.646,1,109.0,B,NCTL,D
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,471.0,1,2,14,0,0,0,1,AD,40,1,2,2,6,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.3,2.353,0,,BW,CTL,ND
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,505.0,1,2,15,0,0,0,1,40,40,1,1,1,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.744,3.626,1,120.0,BW,NCTL,D
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,530.0,1,2,16,0,0,0,1,AD,40,1,1,1,8,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.934,10.356,3,124.0,C,NCTL,ND
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,568.0,1,3,17,0,0,1,1,0,0,2,1,1,9,8,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,30.339,24.571,6,129.0,BC,NCTL,ND
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,604.0,1,3,18,0,0,1,1,15,0,2,2,1,10,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.347,4.078,0,,BW,CTL,D
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,669.0,1,3,19,0,0,1,1,30,0,2,2,2,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.245,9.795,3,114.0,BW,NCTL,ND
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,704.0,1,3,20,0,0,1,1,30,15,2,1,2,10,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.113,1.279,1,126.0,C,CTL,
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,726.0,1,3,21,0,0,1,1,30,30,2,2,1,11,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.72,4.974,2,105.0,C,NCTL,ND
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,806.0,1,3,22,0,0,1,1,40,30,2,1,2,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.344,3.399,1,129.0,W,NCTL,D
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,830.0,1,3,23,0,0,1,1,40,40,2,1,2,11,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.419,1.184,1,110.0,W,CTL,
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,849.0,1,3,24,0,0,1,1,40,AD,2,1,1,12,12,0,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,35.615,29.714,8,130.0,BW,NCTL,ND
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,893.0,1,3,25,0,0,1,1,40,40,2,1,2,12,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.842,3.993,1,121.0,C,CTL,D
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,913.0,1,3,26,0,0,1,1,40,AD,2,1,2,12,14,2,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.003,7.421,3,124.0,BW,CTL,ND
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,1018.0,1,4,27,0,0,1,2,0,0,1,1,2,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.129,19.541,4,116.0,W,CTL,D
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,1048.0,1,4,28,0,0,1,2,0,15,1,1,1,13,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.252,13.994,5,120.0,C,NCTL,D
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,1082.0,1,4,29,0,0,1,2,15,15,1,1,2,13,16,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.405,9.478,4,124.0,BC,NCTL,ND
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,1114.0,1,4,30,0,0,1,2,15,30,1,1,1,14,16,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.775,0.726,1,122.0,W,CTL,
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,1146.0,1,4,31,0,0,1,2,30,30,1,2,2,14,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.476,6.856,2,99.0,BW,NCTL,ND
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,1200.0,1,4,32,0,0,1,2,30,40,1,1,2,14,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7.448,10.013,2,122.0,W,CTL,ND
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,1237.0,1,5,33,0,0,1,3,0,0,2,2,1,15,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.015,5.952,2,109.0,BW,NCTL,ND
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,1286.0,1,5,34,0,0,1,3,15,0,2,2,2,15,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.74,9.128,3,118.0,BC,NCTL,ND
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,1320.0,1,5,35,0,0,1,3,15,15,2,1,2,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.035,9.376,3,112.0,W,NCTL,ND
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,1348.0,1,5,36,0,0,1,3,15,30,2,1,2,15,21,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.022,1.011,1,126.0,C,NCTL,
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,1367.0,1,5,37,0,0,1,3,15,40,2,1,2,15,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45,2.883,1,108.0,W,NCTL,D
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,1480.0,1,6,38,0,0,1,4,0,0,1,1,1,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.518,2.262,1,117.0,BW,NCTL,D
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,1501.0,1,6,39,0,0,1,4,15,0,1,1,1,17,22,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8.947,9.634,3,119.0,W,CTL,ND
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,1528.0,1,6,40,0,0,1,4,30,0,1,1,1,18,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.953,3.232,1,116.0,W,CTL,
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,1546.0,1,6,41,0,0,1,4,40,0,1,2,1,19,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.806,3.93,1,99.0,B,NCTL,ND
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,1590.0,1,7,42,0,0,2,4,0,0,2,1,2,19,23,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.804,12.774,5,110.0,W,CTL,ND
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,1616.0,1,7,43,0,0,2,4,0,15,2,1,2,19,24,0,0,0,0,0,1,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22.386,14.59,5,125.0,C,NCTL,D
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,1644.0,1,7,44,0,0,2,4,0,30,2,1,1,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.165,5.236,2,130.0,C,CTL,ND
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,1666.0,1,7,45,0,0,2,4,15,30,2,2,2,20,25,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.98,14.564,5,99.0,BW,NCTL,ND
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,1704.0,1,7,46,0,0,2,4,15,40,2,1,2,20,26,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.244,1.536,1,120.0,C,CTL,
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,1822.0,1,8,47,0,0,2,5,0,0,1,1,1,21,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0.759,1,127.0,BC,NCTL,
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,1857.0,1,8,48,0,0,2,5,15,0,1,2,1,22,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.698,3.549,1,100.0,B,NCTL,ND
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,1888.0,1,8,49,0,0,2,5,30,0,1,1,1,23,26,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,10.548,14.44,3,115.0,BW,NCTL,D
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,1911.0,1,8,50,0,0,2,5,40,0,1,2,2,23,27,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.264,3.097,0,,BC,CTL,
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,1943.0,1,8,51,0,0,2,5,40,15,1,1,1,24,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.313,7.914,1,125.0,C,NCTL,D
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,1987.0,1,9,52,0,0,3,5,0,0,2,2,2,24,28,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18.792,17.164,7,105.0,BC,NCTL,ND
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,2029.0,1,9,53,0,0,3,5,0,15,2,2,2,24,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.953,1.418,1,105.0,B,NCTL,
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,2062.0,1,9,54,0,0,3,5,0,30,2,2,2,24,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.922,7.448,3,104.0,BC,NCTL,ND
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,2095.0,1,9,55,0,0,3,5,0,40,2,2,1,25,30,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.114,1.409,0,,C,CTL,
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,2126.0,1,9,56,0,0,3,5,15,40,2,1,2,25,31,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.775,0.626,1,125.0,C,NCTL,
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,2253.0,2,1,57,0,1,0,0,0,0,1,1,1,26,31,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.525,0.761,1,129.0,C,NCTL,
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,2272.0,2,1,58,0,1,0,0,15,0,1,2,2,26,32,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.526,2.878,0,,BC,CTL,
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,2301.0,2,1,59,0,1,0,0,15,15,1,1,1,27,32,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,1.085,1,125.0,C,NCTL,
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,2324.0,2,1,60,0,1,0,0,30,15,1,2,2,27,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.943,8.672,2,96.0,B,NCTL,ND
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,2361.0,2,1,61,0,1,0,0,30,30,1,1,1,28,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.546,7.639,1,118.0,W,CTL,D
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,2400.0,2,1,62,0,1,0,0,40,30,1,2,1,29,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.205,1.536,1,104.0,B,NCTL,
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,2476.0,2,2,63,0,1,1,0,0,0,2,2,2,29,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52,4.313,1,113.0,C,NCTL,D
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,2502.0,2,2,64,0,1,1,0,0,15,2,2,1,30,34,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.338,8.846,4,101.0,BW,NCTL,ND
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,2536.0,2,2,65,0,1,1,0,15,15,2,1,1,31,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.734,11.988,4,116.0,W,CTL,ND
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,2562.0,2,2,66,0,1,1,0,30,15,2,2,2,31,35,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.973,5.521,3,103.0,W,NCTL,ND
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,2612.0,2,2,67,0,1,1,0,30,30,2,2,1,32,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.878,22.401,6,108.0,BW,NCTL,ND
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,2662.0,2,2,68,0,1,1,0,40,30,2,1,1,33,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.402,3.224,2,130.0,BW,CTL,ND
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,2697.0,2,3,69,0,1,2,0,0,0,1,2,2,33,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,44.861,38.242,8,106.0,BC,NCTL,D
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,2770.0,2,3,70,0,1,2,0,0,15,1,1,1,34,36,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.351,10.482,3,117.0,W,NCTL,ND
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,2797.0,2,3,71,0,1,2,0,15,15,1,2,1,35,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.44,27.844,5,112.0,B,CTL,ND
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,2855.0,2,3,72,0,1,2,0,30,15,1,2,1,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.583,26.466,5,104.0,B,CTL,D
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,2915.0,2,3,73,0,1,2,0,40,15,1,2,2,36,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22.743,23.913,6,105.0,B,NCTL,D
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,2965.0,2,3,74,0,1,2,0,40,30,1,1,1,37,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.126,4.258,1,122.0,BC,NCTL,D
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,3058.0,2,4,75,0,1,3,0,0,0,2,2,1,38,37,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.062,3.378,0,,BC,NCTL,
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,3084.0,2,4,76,0,1,3,0,15,0,2,1,1,39,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.221,6.618,2,122.0,C,NCTL,D
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,3107.0,2,4,77,0,1,3,0,30,0,2,1,2,39,38,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.546,1.157,1,114.0,W,CTL,
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,3125.0,2,4,78,0,1,3,0,30,15,2,1,2,39,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.092,17.555,5,123.0,C,NCTL,D
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,3159.0,2,4,79,0,1,3,0,30,30,2,2,2,39,40,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.436,43.008,11,110.0,C,NCTL,D
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,3217.0,2,4,80,0,1,3,0,30,40,2,2,2,39,41,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,21.394,17.613,5,103.0,B,NCTL,ND
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,3286.0,2,5,81,0,1,3,1,0,0,1,1,1,40,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.78,16.583,5,121.0,BW,NCTL,ND
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,3319.0,2,5,82,0,1,3,1,15,0,1,1,1,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23,4.594,1,123.0,BW,NCTL,ND
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,3341.0,2,5,83,0,1,3,1,30,0,1,2,1,42,41,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,18.269,15.209,3,106.0,BW,NCTL,D
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,3379.0,2,5,84,0,1,3,1,40,0,1,1,1,43,41,1,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.432,10.662,3,116.0,BW,NCTL,ND
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,3484.0,2,6,85,0,1,4,1,0,0,2,1,2,43,42,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0.664,1,122.0,C,CTL,
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,3499.0,2,6,86,0,1,4,1,0,15,2,2,1,44,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.07,12.28,4,95.0,BC,NCTL,ND
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,3535.0,2,6,87,0,1,4,1,15,15,2,2,2,44,43,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.444,14.488,7,110.0,B,CTL,ND
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,3580.0,2,6,88,0,1,4,1,15,30,2,2,2,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.479,16.616,3,97.0,W,CTL,ND
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,3620.0,2,6,89,0,1,4,1,15,40,2,1,2,44,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.058,3.817,1,110.0,W,CTL,D
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,3658.0,2,7,90,0,1,4,2,0,0,1,2,1,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.673,4.981,1,,BW,NCTL,D
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,3693.0,2,7,91,0,1,4,2,15,0,1,2,1,46,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.129,3.301,1,103.0,BW,NCTL,D
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,3724.0,2,7,92,0,1,4,2,30,0,1,2,1,47,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.554,3.407,1,103.0,BC,NCTL,ND
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,3777.0,2,7,93,0,1,4,2,40,0,1,1,1,48,45,1,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.081,7.684,3,104.0,W,CTL,ND
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,3894.0,2,8,94,0,1,5,2,0,0,2,2,1,49,45,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.166,1.31,0,,,,
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,3923.0,2,8,95,0,1,5,2,15,0,2,2,1,50,45,0,0,0,0,1,0,B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.38,12.73,4,107.0,C,NCTL,ND
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,3958.0,2,8,96,0,1,5,2,30,0,2,1,2,50,46,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.793,6.834,3,125.0,C,NCTL,ND
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,3985.0,2,8,97,0,1,5,2,30,15,2,2,1,51,46,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.704,3.344,0,,B,CTL,D
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,4018.0,2,8,98,0,1,5,2,40,15,2,1,2,51,47,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,1,0,0,0,1,0,34.76,16.477,5,124.0,BW,NCTL,D
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,4052.0,2,8,99,0,1,5,2,40,30,2,2,1,52,47,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,10.999,8.793,2,106.0,B,NCTL,D
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,4201.0,3,1,100,1,1,0,0,0,0,1,2,2,52,48,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.404,1.615,0,,BC,CTL,
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,4230.0,3,1,101,1,1,0,0,0,15,1,2,1,53,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.059,16.242,5,100.0,B,NCTL,D
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,4275.0,3,1,102,1,1,0,0,15,15,1,1,1,54,48,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.815,1.2,1,115.0,W,CTL,
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,4296.0,3,1,103,1,1,0,0,30,15,1,2,2,54,49,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8.021,7.621,0,,B,CTL,D
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,4331.0,3,1,104,1,1,0,0,30,30,1,2,1,55,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.102,12.842,3,109.0,B,NCTL,ND
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,4367.0,3,1,105,1,1,0,0,40,30,1,2,1,56,49,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.848,8.541,3,105.0,C,CTL,ND
